"Jahr","Kanton (-) / Bezirk (>>) / Gemeinde (......)","Hauptsprachen - Total Staatsangehörigkeit - Total","Hauptsprachen - Total Schweizer","Hauptsprachen - Total Ausländer","Deutsch Staatsangehörigkeit - Total","Deutsch Schweizer","Deutsch Ausländer","Französisch Staatsangehörigkeit - Total","Französisch Schweizer","Französisch Ausländer","Italienisch Staatsangehörigkeit - Total","Italienisch Schweizer","Italienisch Ausländer","Rätoromanisch Staatsangehörigkeit - Total","Rätoromanisch Schweizer","Rätoromanisch Ausländer","Englisch Staatsangehörigkeit - Total","Englisch Schweizer","Englisch Ausländer","Niederländisch Staatsangehörigkeit - Total","Niederländisch Schweizer","Niederländisch Ausländer","Skandinavische Sprachen Staatsangehörigkeit - Total","Skandinavische Sprachen Schweizer","Skandinavische Sprachen Ausländer","Griechisch Staatsangehörigkeit - Total","Griechisch Schweizer","Griechisch Ausländer","Spanisch Staatsangehörigkeit - Total","Spanisch Schweizer","Spanisch Ausländer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Staatsangehörigkeit - Total","Slawische Sprachen (ohne Tschechisch und Slowakisch) Schweizer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Ausländer","Tschechisch und Slowakisch Staatsangehörigkeit - Total","Tschechisch und Slowakisch Schweizer","Tschechisch und Slowakisch Ausländer","Ungarisch Staatsangehörigkeit - Total","Ungarisch Schweizer","Ungarisch Ausländer","Andere Sprachen Staatsangehörigkeit - Total","Andere Sprachen Schweizer","Andere Sprachen Ausländer"
"1970","......6135 Leytron",1672,1628,44,6,6,0,1641,1620,21,19,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6136 Martigny",10478,8457,2021,475,428,47,8358,7899,459,1290,109,1181,6,2,4,7,2,5,13,4,9,11,1,10,0,0,0,243,8,235,41,0,41,0,0,0,3,1,2,31,3,28
"1970","......6137 Martigny-Combe",982,852,130,38,21,17,854,817,37,73,12,61,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6139 Riddes",1725,1558,167,29,25,4,1572,1517,55,117,15,102,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0,1,0,1
"1970","......6140 Saillon",808,788,20,11,11,0,779,775,4,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6141 Saxon",2409,2244,165,68,67,1,2208,2156,52,88,20,68,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,41,1,40,0,0,0,0,0,0,0,0,0,2,0,2
"1970","......6142 Trient",212,95,117,0,0,0,96,95,1,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,14,0,14
"1970",">> District de Monthey",21253,17244,4009,1262,1176,86,16929,15884,1045,2097,134,1963,9,9,0,31,6,25,30,7,23,15,6,9,9,0,9,731,9,722,51,3,48,14,1,13,27,6,21,48,3,45
"1970","......6151 Champéry",926,813,113,37,37,0,823,772,51,45,2,43,0,0,0,14,2,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,3,0,3
"1970","......6152 Collombey-Muraz",2279,1973,306,129,120,9,1927,1841,86,162,10,152,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,53,0,53,1,1,0,0,0,0,0,0,0,4,0,4
"1970","......6153 Monthey",10114,7311,2803,657,596,61,7149,6590,559,1611,91,1520,6,6,0,10,3,7,9,4,5,12,5,7,7,0,7,549,5,544,43,2,41,7,1,6,25,6,19,29,2,27
"1970","......6154 Port-Valais",1363,1261,102,129,121,8,1182,1131,51,39,7,32,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,2,0,2
"1970","......6155 Saint-Gingolph",796,652,144,108,105,3,675,545,130,6,2,4,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0
"1970","......6156 Troistorrents",2208,2077,131,39,36,3,2088,2034,54,24,5,19,0,0,0,3,0,3,11,0,11,1,0,1,0,0,0,32,1,31,5,0,5,0,0,0,0,0,0,5,1,4
"1970","......6157 Val-d'Illiez",937,916,21,10,10,0,905,904,1,17,0,17,1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6158 Vionnaz",779,715,64,25,24,1,715,688,27,26,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,2,0,2,0,0,0,0,0,0
"1970","......6159 Vouvry",1851,1526,325,128,127,1,1465,1379,86,167,14,153,1,1,0,0,0,0,5,2,3,0,0,0,0,0,0,74,3,71,1,0,1,4,0,4,1,0,1,5,0,5
"1970",">> Bezirk Raron",9025,8828,197,8839,8788,51,26,25,1,126,11,115,2,2,0,6,1,5,3,0,3,0,0,0,0,0,0,13,1,12,5,0,5,0,0,0,0,0,0,5,0,5
"1970","......6171 Betten",411,406,5,406,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6172 Bister",41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6173 Bitsch",381,336,45,337,334,3,1,1,0,38,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6174 Filet",99,98,1,99,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6175 Goppisberg",88,86,2,88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6176 Greich",110,110,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6177 Grengiols",466,465,1,464,464,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6178 Martisberg",56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6179 Mörel",501,488,13,489,483,6,2,2,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,1,0,1
"1970","......6180 Ried-Mörel",251,251,0,250,250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6191 Ausserberg",701,694,7,694,694,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1970","......6192 Blatten",343,343,0,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6193 Bürchen",582,577,5,580,577,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6194 Eischoll",547,545,2,543,543,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6195 Ferden",382,361,21,354,353,1,7,7,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6196 Hohtenn",244,242,2,242,240,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6197 Kippel",426,419,7,424,418,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6198 Niedergesteln",406,397,9,399,395,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6199 Raron",1257,1219,38,1219,1208,11,9,8,1,25,3,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"1970","......6200 Steg",965,930,35,937,925,12,3,3,0,20,1,19,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"1970","......6201 Unterbäch",358,358,0,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6202 Wiler (Lötschen)",410,406,4,406,406,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",">> District de Saint-Maurice",9695,8353,1342,402,373,29,8096,7878,218,953,88,865,1,1,0,9,1,8,2,0,2,1,0,1,1,0,1,181,5,176,7,0,7,1,0,1,7,6,1,34,1,33
"1970","......6211 Collonges",343,321,22,5,5,0,311,311,0,25,5,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6212 Dorénaz",466,446,20,4,4,0,446,437,9,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6213 Evionnaz",711,639,72,17,17,0,631,613,18,50,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6214 Finhaut",681,427,254,36,29,7,399,387,12,230,10,220,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,13,1,0,1,0,0,0,0,0,0,1,0,1
"1970","......6215 Massongex",969,844,125,36,34,2,820,803,17,68,2,66,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,7,0,7,0,0,0,0,0,0,5,5,0,30,0,30
"1970","......6216 Mex (VS)",51,51,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6217 Saint-Maurice",3808,3241,567,234,220,14,3086,2976,110,371,39,332,1,1,0,2,0,2,2,0,2,0,0,0,0,0,0,102,4,98,6,0,6,1,0,1,1,0,1,2,1,1
"1970","......6218 Salvan",996,936,60,25,24,1,928,904,24,28,7,21,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,1,1,0,0,0,0
"1970","......6219 Vernayaz",1356,1137,219,40,35,5,1116,1090,26,166,12,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6220 Vérossaz",314,311,3,5,5,0,308,306,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",">> District de Sierre",29731,24969,4762,3580,3298,282,22235,21437,798,3012,173,2839,11,11,0,189,14,175,62,11,51,23,4,19,9,0,9,369,10,359,107,3,104,15,0,15,15,0,15,104,8,96
"1970","......6231 Ayer",434,412,22,4,4,0,422,406,16,7,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6232 Chalais",1651,1520,131,34,33,1,1501,1473,28,103,10,93,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,2,1,1
"1970","......6233 Chandolin",84,77,7,8,8,0,70,69,1,0,0,0,0,0,0,1,0,1,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6234 Chermignon",1925,1739,186,58,55,3,1722,1667,55,93,10,83,0,0,0,7,2,5,5,3,2,2,1,1,1,0,1,30,0,30,3,0,3,1,0,1,0,0,0,3,1,2
"1970","......6235 Chippis",1561,1120,441,204,188,16,972,919,53,341,11,330,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,37,0,37,1,1,0,0,0,0,1,0,1,1,1,0
"1970","......6237 Grimentz",205,195,10,1,1,0,195,193,2,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6238 Grône",1290,1219,71,27,27,0,1208,1187,21,47,2,45,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,1,0
"1970","......6239 Icogne",254,240,14,11,7,4,239,233,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6240 Lens",2052,1939,113,72,61,11,1894,1869,25,52,7,45,0,0,0,5,1,4,2,0,2,0,0,0,2,0,2,22,1,21,2,0,2,0,0,0,0,0,0,1,0,1
"1970","......6241 Miège",614,586,28,28,27,1,559,555,4,24,2,22,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6242 Mollens (VS)",270,248,22,19,19,0,235,226,9,11,3,8,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6243 Montana",1725,1410,315,211,189,22,1249,1199,50,163,19,144,0,0,0,6,1,5,5,1,4,2,0,2,0,0,0,68,1,67,14,0,14,5,0,5,1,0,1,1,0,1
"1970","......6244 Randogne",1937,1224,713,300,249,51,1072,960,112,235,11,224,1,1,0,141,1,140,16,2,14,7,0,7,1,0,1,88,0,88,34,0,34,8,0,8,4,0,4,30,0,30
"1970","......6245 Saint-Jean",185,185,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6246 Saint-Léonard",1457,1360,97,40,38,2,1330,1312,18,62,9,53,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6247 Saint-Luc",168,141,27,18,17,1,126,123,3,17,1,16,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6248 Sierre",12343,9977,2366,2395,2239,156,7996,7630,366,1705,80,1625,7,7,0,15,7,8,16,1,15,6,1,5,4,0,4,78,7,71,48,1,47,1,0,1,9,0,9,63,4,59
"1970","......6249 Venthône",479,435,44,44,37,7,400,397,3,29,1,28,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"1970","......6250 Veyras",730,593,137,103,96,7,512,490,22,94,3,91,0,0,0,3,1,2,6,1,5,2,1,1,0,0,0,7,0,7,3,1,2,0,0,0,0,0,0,0,0,0
"1970","......6251 Vissoie",367,349,18,3,3,0,348,344,4,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",">> District de Sion",28305,24655,3650,2793,2666,127,22622,21794,828,2110,145,1965,8,8,0,36,11,25,17,1,16,10,5,5,5,5,0,576,7,569,44,8,36,6,0,6,17,2,15,61,3,58
"1970","......6261 Arbaz",508,503,5,4,4,0,503,499,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6263 Grimisuat",1286,1210,76,61,61,0,1175,1148,27,33,1,32,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,9,0,9,1,0,1,0,0,0,0,0,0,2,0,2
"1970","......6264 Salins",602,589,13,23,21,2,572,567,5,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6265 Savièse",3585,3547,38,56,53,3,3498,3487,11,24,3,21,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
"1970","......6266 Sion",21925,18411,3514,2646,2525,121,16478,15700,778,2046,140,1906,8,8,0,31,11,20,17,1,16,6,2,4,5,5,0,564,7,557,42,7,35,6,0,6,17,2,15,59,3,56
"1970","......6267 Veysonnaz",399,395,4,3,2,1,396,393,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",">> Bezirk Visp",20690,19373,1317,19415,19012,403,299,268,31,718,69,649,5,5,0,43,13,30,23,1,22,16,3,13,0,0,0,93,1,92,57,1,56,13,0,13,3,0,3,5,0,5
"1970","......6281 Baltschieder",424,409,15,413,408,5,4,1,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6282 Eisten",330,330,0,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6283 Embd",420,417,3,416,416,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6285 Grächen",1063,1050,13,1050,1042,8,1,1,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0,0,0,0
"1970","......6286 Lalden",545,536,9,540,536,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6287 Randa",345,345,0,340,340,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6288 Saas Almagell",350,349,1,346,346,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6289 Saas Balen",451,450,1,450,450,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6290 Saas Fee",895,851,44,858,839,19,16,10,6,7,2,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6291 Saas Grund",774,761,13,763,761,2,2,0,2,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6292 St. Niklaus",2043,1953,90,1949,1936,13,7,5,2,86,11,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6293 Stalden (VS)",1121,1103,18,1114,1099,15,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6294 Staldenried",497,497,0,497,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6295 Täsch",518,513,5,513,513,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6296 Törbel",577,572,5,571,571,0,1,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6297 Visp",5698,5223,475,5230,5058,172,128,122,6,264,38,226,2,2,0,3,0,3,6,0,6,7,1,6,0,0,0,17,1,16,26,1,25,10,0,10,3,0,3,2,0,2
"1970","......6298 Visperterminen",1324,1309,15,1313,1308,5,1,1,0,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1970","......6299 Zeneggen",214,214,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6300 Zermatt",3101,2491,610,2508,2348,160,129,117,12,327,12,315,2,2,0,27,9,18,5,1,4,9,2,7,0,0,0,60,0,60,30,0,30,1,0,1,0,0,0,3,0,3
"1970","- Canton de Neuchâtel",169173,132478,36695,15630,14439,1191,123573,115546,8027,21607,1857,19750,114,99,15,680,123,557,232,56,176,101,41,60,82,16,66,5498,129,5369,244,50,194,169,9,160,182,72,110,1061,41,1020
"1970",">> District de Boudry",29543,23964,5579,2993,2789,204,21905,20746,1159,3442,299,3143,25,25,0,145,32,113,41,14,27,19,8,11,21,4,17,675,20,655,38,5,33,43,5,38,30,12,18,166,5,161
"1970","......6401 Auvernier",1433,1197,236,179,171,8,1027,1000,27,177,17,160,1,1,0,12,4,8,5,2,3,0,0,0,1,0,1,22,1,21,3,1,2,0,0,0,0,0,0,6,0,6
"1970","......6402 Bevaix",1945,1635,310,211,189,22,1520,1425,95,171,12,159,1,1,0,9,3,6,1,0,1,2,2,0,5,1,4,19,0,19,1,0,1,0,0,0,1,1,0,4,1,3
"1970","......6403 Bôle",1422,1237,185,140,132,8,1156,1092,64,94,10,84,0,0,0,10,0,10,2,1,1,0,0,0,2,1,1,15,1,14,2,0,2,0,0,0,1,0,1,0,0,0
"1970","......6404 Boudry",4372,3199,1173,402,361,41,3028,2788,240,663,37,626,3,3,0,25,2,23,9,1,8,3,1,2,2,0,2,188,2,186,9,1,8,19,1,18,3,2,1,18,0,18
"1970","......6405 Brot-Dessous",155,140,15,11,11,0,140,128,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"1970","......6406 Colombier (NE)",4095,3333,762,536,508,28,2913,2745,168,448,51,397,6,6,0,37,7,30,5,2,3,4,2,2,3,0,3,89,6,83,10,1,9,4,2,2,4,3,1,36,0,36
"1970","......6407 Corcelles-Cormondrèche",3320,2814,506,319,294,25,2551,2471,80,360,33,327,2,2,0,26,4,22,5,5,0,6,0,6,1,0,1,26,3,23,5,1,4,2,0,2,2,0,2,15,1,14
"1970","......6408 Cortaillod",3063,2381,682,313,285,28,2177,2037,140,409,43,366,2,2,0,7,2,5,6,1,5,1,1,0,0,0,0,111,5,106,1,0,1,15,0,15,7,3,4,14,2,12
"1970","......6409 Fresens",128,127,1,4,3,1,123,123,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6410 Gorgier",1173,953,220,104,100,4,870,838,32,171,11,160,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,23,0,23,0,0,0,1,0,1,1,1,0,1,1,0
"1970","......6411 Montalchez",135,129,6,1,1,0,129,126,3,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1970","......6412 Peseux",5578,4578,1000,490,465,25,4230,4030,200,653,60,593,9,9,0,12,5,7,6,2,4,1,1,0,5,2,3,102,2,100,5,0,5,2,2,0,2,0,2,61,0,61
"1970","......6413 Rochefort",526,485,41,43,41,2,451,438,13,17,2,15,0,0,0,6,4,2,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,6,0,0,0
"1970","......6414 Saint-Aubin-Sauges",2058,1630,428,226,214,12,1477,1395,82,265,20,245,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,75,0,75,1,0,1,0,0,0,2,1,1,9,0,9
"1970","......6415 Vaumarcus",140,126,14,14,14,0,113,110,3,8,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
"1970",">> District de La Chaux-de-Fonds",43518,34045,9473,2978,2725,253,32815,30653,2162,5710,523,5187,40,32,8,60,22,38,33,9,24,10,3,7,14,5,9,1619,38,1581,61,11,50,19,1,18,48,17,31,111,6,105
"1970","......6421 La Chaux-de-Fonds",42347,32922,9425,2903,2650,253,31762,29625,2137,5680,511,5169,40,32,8,59,21,38,33,9,24,10,3,7,14,5,9,1616,38,1578,60,11,49,19,1,18,41,10,31,110,6,104
"1970","......6422 Les Planchettes",187,185,2,18,18,0,169,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6423 La Sagne",984,938,46,57,57,0,884,861,23,30,12,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,7,7,0,1,0,1
"1970",">> District du Locle",18860,14476,4384,984,908,76,14409,13293,1116,2620,225,2395,6,6,0,13,5,8,14,3,11,1,1,0,2,1,1,706,8,698,23,7,16,5,0,5,36,16,20,41,3,38
"1970","......6431 Les Brenets",1327,1073,254,60,57,3,1124,1000,124,72,12,60,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,60,0,60,1,1,0,3,0,3,1,1,0,4,0,4
"1970","......6432 La Brévine",783,750,33,41,41,0,718,706,12,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6433 Brot-Plamboz",270,269,1,19,19,0,251,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970","......6434 Le Cerneux-Péquignot",365,340,25,21,21,0,337,318,19,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3
"1970","......6435 La Chaux-du-Milieu",336,330,6,11,11,0,322,318,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1970","......6436 Le Locle",14452,10475,3977,776,703,73,10460,9525,935,2484,201,2283,6,6,0,10,4,6,12,2,10,1,1,0,2,1,1,610,8,602,21,6,15,2,0,2,35,15,20,33,3,30
"1970","......6437 Les Ponts-de-Martel",1327,1239,88,56,56,0,1197,1176,21,44,7,37,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"1970",">> District de Neuchâtel",52519,40224,12295,7121,6538,583,35199,32813,2386,6944,607,6337,38,32,6,423,49,374,129,23,106,70,29,41,42,5,37,1735,50,1685,97,25,72,90,3,87,59,24,35,572,26,546
"1970","......6451 Cornaux",1112,864,248,167,162,5,768,694,74,135,5,130,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,25,1,24,1,0,1,1,0,1,4,1,3,6,0,6
"1970","......6452 Cressier (NE)",1530,1056,474,224,207,17,898,833,65,258,12,246,0,0,0,1,0,1,1,0,1,2,2,0,1,0,1,111,0,111,0,0,0,4,0,4,2,2,0,28,0,28
