Nr.,Kt.,bfs_gmde_nummer_1974,bfs_gmde_name_1974,Stimmberechtigte,Abgegebene Stimmen,Stimmbeteiligung in %,leer,ungültig,Gültige Stimmen,JA,NEIN,JA in %
25,GE,6613,Chêne-Bourg,2869.0,2014.0,70.19867549668875,,,1976,462,1514,23.380566801619434
25,GE,6614,Choulex,358.0,251.0,70.11173184357541,,,245,34,211,13.877551020408163
25,GE,6615,Collex-Bossy,293.0,209.0,71.33105802047783,,,204,41,163,20.098039215686274
25,GE,6616,Collonge-Bellerive,1986.0,1436.0,72.30614300100706,,,1401,147,1254,10.492505353319059
25,GE,6617,Cologny,1206.0,763.0,63.266998341625204,,,746,85,661,11.394101876675604
25,GE,6618,Confignon,832.0,625.0,75.1201923076923,,,610,94,516,15.409836065573769
25,GE,6619,Corsier (GE),493.0,369.0,74.84787018255578,,,366,54,312,14.754098360655739
25,GE,6620,Dardagny,411.0,332.0,80.7785888077859,,,323,49,274,15.170278637770899
25,GE,6621,Genève,90451.0,56401.0,62.355308399022675,,,55137,14715,40422,26.688067903585615
25,GE,6622,Genthod,522.0,396.0,75.86206896551724,,,389,55,334,14.138817480719794
25,GE,6623,Le Grand-Saconnex,2843.0,2094.0,73.6545902215969,,,2041,484,1557,23.713865752082313
25,GE,6624,Gy,115.0,93.0,80.8695652173913,,,92,11,81,11.956521739130434
25,GE,6625,Hermance,320.0,244.0,76.25,,,243,47,196,19.34156378600823
25,GE,6626,Jussy,463.0,332.0,71.70626349892008,,,327,63,264,19.266055045871557
25,GE,6627,Laconnex,164.0,136.0,82.92682926829268,,,131,21,110,16.03053435114504
25,GE,6628,Lancy,11461.0,8673.0,75.67402495419248,,,8457,2024,6433,23.93283670332269
25,GE,6629,Meinier,758.0,567.0,74.80211081794195,,,548,99,449,18.065693430656935
25,GE,6630,Meyrin,6864.0,5091.0,74.16958041958041,,,4959,1164,3795,23.472474289171203
25,GE,6631,Onex,7625.0,5605.0,73.50819672131148,,,5474,1694,3780,30.946291560102306
25,GE,6632,Perly-Certoux,713.0,565.0,79.24263674614305,,,553,117,436,21.15732368896926
25,GE,6633,Plan-les-Ouates,1820.0,1386.0,76.15384615384615,,,1348,273,1075,20.252225519287833
25,GE,6634,Pregny-Chambésy,940.0,709.0,75.42553191489361,,,701,136,565,19.400855920114125
25,GE,6635,Presinge,255.0,176.0,69.01960784313725,,,169,44,125,26.035502958579883
25,GE,6636,Puplinge,332.0,252.0,75.90361445783134,,,241,37,204,15.352697095435685
25,GE,6637,Russin,244.0,197.0,80.73770491803279,,,191,34,157,17.801047120418847
25,GE,6638,Satigny,969.0,673.0,69.45304437564499,,,667,99,568,14.842578710644679
25,GE,6639,Soral,196.0,165.0,84.18367346938776,,,164,15,149,9.146341463414634
25,GE,6640,Thônex,3954.0,2813.0,71.14314618108246,,,2764,607,2157,21.96092619392185
25,GE,6641,Troinex,623.0,499.0,80.09630818619583,,,490,59,431,12.040816326530612
25,GE,6642,Vandoeuvres,794.0,545.0,68.639798488665,,,536,83,453,15.485074626865673
25,GE,6643,Vernier,10781.0,7760.0,71.97848066042111,,,7566,2231,5335,29.487179487179485
25,GE,6644,Versoix,2950.0,2136.0,72.40677966101696,,,2100,387,1713,18.428571428571427
25,GE,6645,Veyrier,2662.0,2005.0,75.31930879038316,,,1976,323,1653,16.346153846153847
25,GE,19252,GE-autres,,15112.0,,,,14940,2697,12243,18.052208835341364
